tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
8240,Thunnus maccoyii,121906619,0,live,LOC121906619,,CD209 antigen-like protein D,CD209 antigen-like protein D,,11,NC_056543.1,27802924,27805401,plus,5,
8240,Thunnus maccoyii,121906614,0,live,LOC121906614,,CD209 antigen-like protein C,CD209 antigen-like protein C,,11,NC_056543.1,27964797,27984632,plus,7,
8240,Thunnus maccoyii,121906613,0,live,LOC121906613,,CD209 antigen-like protein C,CD209 antigen-like protein C,,11,NC_056543.1,27893546,27902451,plus,7,
8240,Thunnus maccoyii,121906612,0,live,LOC121906612,,CD209 antigen-like protein E,CD209 antigen-like protein E,,11,NC_056543.1,27815355,27827950,plus,6,
8240,Thunnus maccoyii,121906608,0,live,LOC121906608,,hepatic lectin-like,hepatic lectin-like|uncharacterized protein LOC121906608,,11,NC_056543.1,27779670,27794778,plus,7,
8240,Thunnus maccoyii,121906606,0,live,LOC121906606,,C-type lectin domain family 10 member A-like,C-type lectin domain family 10 member A-like,,11,NC_056543.1,27708044,27775384,plus,9,
8240,Thunnus maccoyii,121906576,0,live,LOC121906576,,C-type lectin domain family 10 member A-like,C-type lectin domain family 10 member A-like,,11,NC_056543.1,27830179,27859670,plus,10,
8240,Thunnus maccoyii,121906573,0,live,LOC121906573,,C-type lectin domain family 7 member A-like,C-type lectin domain family 7 member A-like,,11,NC_056543.1,27672502,27694846,plus,9,
8240,Thunnus maccoyii,121906100,0,live,LOC121906100,,CD209 antigen-like protein E,CD209 antigen-like protein E,,10,NC_056542.1,7786172,7793250,minus,9,
8240,Thunnus maccoyii,121905651,0,live,LOC121905651,,sperm-associated antigen 1-like,sperm-associated antigen 1-like,,10,NC_056542.1,29338122,29351608,plus,19,
8240,Thunnus maccoyii,121905272,0,live,LOC121905272,,C-type lectin domain family 4 member F-like,C-type lectin domain family 4 member F-like,,2,NC_056534.1,35082431,35087972,plus,6,
8240,Thunnus maccoyii,121905265,0,live,LOC121905265,,CD209 antigen-like protein 2,CD209 antigen-like protein 2,,2,NC_056534.1,35071083,35080462,minus,6,
8240,Thunnus maccoyii,121905261,0,live,LOC121905261,,CD209 antigen-like,CD209 antigen-like,,2,NC_056534.1,34937065,34988215,minus,10,
8240,Thunnus maccoyii,121904495,0,live,LOC121904495,,lymphocyte antigen 6G-like,lymphocyte antigen 6G-like,,9,NC_056541.1,12817940,12819979,minus,3,
8240,Thunnus maccoyii,121904478,0,live,LOC121904478,,lymphocyte antigen 6G-like,lymphocyte antigen 6G-like,,9,NC_056541.1,12821615,12823676,minus,3,
8240,Thunnus maccoyii,121904455,0,live,LOC121904455,,lymphocyte antigen 6G-like,lymphocyte antigen 6G-like,,9,NC_056541.1,12814271,12816481,minus,3,
8240,Thunnus maccoyii,121904426,0,live,LOC121904426,,lymphocyte antigen 6G-like,lymphocyte antigen 6G-like,,9,NC_056541.1,12825229,12827330,minus,3,
8240,Thunnus maccoyii,121902435,0,live,LOC121902435,,LON peptidase N-terminal domain and RING finger protein 3-like,LON peptidase N-terminal domain and RING finger protein 3-like,,8,NC_056540.1,8176841,8187713,minus,12,
8240,Thunnus maccoyii,121902234,0,live,LOC121902234,,F-box/LRR-repeat protein 3-like,F-box/LRR-repeat protein 3-like,,1,NC_056533.1,26170899,26179929,plus,7,
8240,Thunnus maccoyii,121902058,0,live,LOC121902058,,C-type lectin domain family 4 member M-like,C-type lectin domain family 4 member M-like,,8,NC_056540.1,28851983,28857187,minus,6,
8240,Thunnus maccoyii,121901334,0,live,LOC121901334,,F-box/LRR-repeat protein 12-like,F-box/LRR-repeat protein 12-like,,8,NC_056540.1,23982787,23986023,minus,3,
8240,Thunnus maccoyii,121900820,0,live,LOC121900820,,uncharacterized LOC121900820,uncharacterized protein LOC121900820,,7,NC_056539.1,31602476,31606119,minus,6,
8240,Thunnus maccoyii,121900611,0,live,LOC121900611,,uncharacterized LOC121900611,uncharacterized protein LOC121900611,,7,NC_056539.1,31624794,31628808,minus,8,
8240,Thunnus maccoyii,121899482,0,live,LOC121899482,,E3 ubiquitin-protein ligase AMFR-like,E3 ubiquitin-protein ligase AMFR-like,,1,NC_056533.1,15156816,15168586,minus,14,
8240,Thunnus maccoyii,121899408,0,live,LOC121899408,,P2Y purinoceptor 14-like,P2Y purinoceptor 14-like,,6,NC_056538.1,33756439,33761585,minus,4,
8240,Thunnus maccoyii,121899178,0,live,LOC121899178,,membrane frizzled-related protein,membrane frizzled-related protein,,6,NC_056538.1,7952887,7959544,plus,13,
8240,Thunnus maccoyii,121897782,0,live,LOC121897782,,CD59 glycoprotein-like,CD59 glycoprotein-like,,5,NC_056537.1,639336,642323,plus,3,
8240,Thunnus maccoyii,121896020,0,live,LOC121896020,,suppressor of tumorigenicity 14 protein homolog,suppressor of tumorigenicity 14 protein homolog,,4,NC_056536.1,33149328,33172728,plus,19,
8240,Thunnus maccoyii,121894176,0,live,LOC121894176,,green-sensitive opsin-like,green-sensitive opsin-like,,3,NC_056535.1,18872537,18876246,plus,5,
8240,Thunnus maccoyii,121894174,0,live,LOC121894174,,green-sensitive opsin,green-sensitive opsin,,3,NC_056535.1,18841018,18845825,plus,5,
8240,Thunnus maccoyii,121894173,0,live,LOC121894173,,green-sensitive opsin-like,green-sensitive opsin-like,,3,NC_056535.1,18862200,18864382,minus,5,
8240,Thunnus maccoyii,121894016,0,live,LOC121894016,,COUP transcription factor 2-like,COUP transcription factor 2-like,,1,NC_056533.1,8711879,8718990,minus,3,
8240,Thunnus maccoyii,121891899,0,live,LOC121891899,,peripheral plasma membrane protein CASK-like,peripheral plasma membrane protein CASK-like,,24,NC_056556.1,12447267,12494699,plus,27,
8240,Thunnus maccoyii,121891734,0,live,LOC121891734,,CD59 glycoprotein-like,CD59 glycoprotein-like,,24,NC_056556.1,175630,182569,plus,5,
8240,Thunnus maccoyii,121888392,0,live,LOC121888392,,collectin-12-like,collectin-12-like,,21,NC_056553.1,10070058,10113524,plus,10,
8240,Thunnus maccoyii,121887772,0,live,LOC121887772,,suppressor of tumorigenicity 14 protein homolog,suppressor of tumorigenicity 14 protein homolog,,21,NC_056553.1,13062518,13072911,minus,19,
8240,Thunnus maccoyii,121887472,0,live,LOC121887472,,dnaJ homolog subfamily C member 7-like,dnaJ homolog subfamily C member 7-like,,20,NC_056552.1,13244461,13253653,plus,14,
8240,Thunnus maccoyii,121887335,0,live,LOC121887335,,cAMP-dependent protein kinase type I-alpha regulatory subunit,cAMP-dependent protein kinase type I-alpha regulatory subunit,,20,NC_056552.1,18291167,18299539,minus,11,
8240,Thunnus maccoyii,121885375,0,live,LOC121885375,,metal transporter CNNM3,metal transporter CNNM3,,19,NC_056551.1,25346472,25362580,minus,11,
8240,Thunnus maccoyii,121884975,0,live,LOC121884975,,cytohesin-3,cytohesin-3,,18,NC_056550.1,14876081,14912181,minus,14,
8240,Thunnus maccoyii,121884878,0,live,LOC121884878,,deleted in malignant brain tumors 1 protein-like,deleted in malignant brain tumors 1 protein-like,,18,NC_056550.1,4258175,4269878,minus,9,
8240,Thunnus maccoyii,121884518,0,live,LOC121884518,,E3 ubiquitin-protein ligase CHIP-like,E3 ubiquitin-protein ligase CHIP-like,,18,NC_056550.1,27931406,27941375,minus,8,
8240,Thunnus maccoyii,121883467,0,live,LOC121883467,,transmembrane protease serine 6,transmembrane protease serine 6,,2,NC_056534.1,7862494,7880776,minus,18,
8240,Thunnus maccoyii,121883406,0,live,LOC121883406,,uncharacterized LOC121883406,uncharacterized protein LOC121883406,,18,NC_056550.1,8233368,8236530,plus,3,
8240,Thunnus maccoyii,121882809,0,live,LOC121882809,,GRB2-related adaptor protein 2-like,GRB2-related adaptor protein 2-like,,2,NC_056534.1,7436101,7443582,plus,7,
8240,Thunnus maccoyii,121881913,0,live,LOC121881913,,kunitz-type protease inhibitor 1-like,kunitz-type protease inhibitor 1-like,,17,NC_056549.1,630601,638874,minus,10,
8240,Thunnus maccoyii,121881571,0,live,LOC121881571,,F-box only protein 48,F-box only protein 48,,2,NC_056534.1,2956809,2959409,plus,5,
8240,Thunnus maccoyii,121881457,0,live,LOC121881457,,CD209 antigen-like,CD209 antigen-like,,16,NC_056548.1,17575111,17584651,minus,13,
8240,Thunnus maccoyii,121881344,0,live,LOC121881344,,C-type lectin domain family 4 member M-like,C-type lectin domain family 4 member M-like,,16,NC_056548.1,17609849,17614400,minus,6,
8240,Thunnus maccoyii,121880643,0,live,LOC121880643,,F-box only protein 33,F-box only protein 33,,16,NC_056548.1,23251827,23273706,plus,7,
8240,Thunnus maccoyii,121880513,0,live,LOC121880513,,transmembrane protein 87A-like,transmembrane protein 87A-like,,16,NC_056548.1,6551737,6566813,plus,20,
8240,Thunnus maccoyii,121896021,0,live,LOC121896021,,cell wall protein RBR3-like,cell wall protein RBR3-like|endochitinase A-like|mucin-5AC-like|polymeric immunoglobulin receptor-like,,4,NC_056536.1,33194456,33253412,plus,28,
8240,Thunnus maccoyii,121914090,0,live,fbxo30a,,F-box protein 30a,F-box only protein 30a,,16,NC_056548.1,8539091,8545204,plus,3,
8240,Thunnus maccoyii,121913588,0,live,slc39a7,,solute carrier family 39 member 7,zinc transporter Slc39a7,,15,NC_056547.1,5957220,5967359,minus,8,
8240,Thunnus maccoyii,121912971,0,live,susd5,,sushi domain containing 5,sushi domain-containing protein 5,,15,NC_056547.1,17692534,17709282,minus,6,
8240,Thunnus maccoyii,121912215,0,live,nid1a,,nidogen 1a,nidogen-1,,14,NC_056546.1,22181807,22197251,minus,20,
8240,Thunnus maccoyii,121912045,0,live,fbxw4,,F-box and WD repeat domain containing 4,F-box/WD repeat-containing protein 4,,14,NC_056546.1,30288363,30359238,plus,9,
8240,Thunnus maccoyii,121911805,0,live,opn3,,opsin 3,opsin-3,,14,NC_056546.1,24486140,24494215,plus,4,
8240,Thunnus maccoyii,121911752,0,live,fbxo5,,F-box protein 5,F-box only protein 5,,14,NC_056546.1,9258106,9261852,minus,6,
8240,Thunnus maccoyii,121911740,0,live,tomm20a,,translocase of outer mitochondrial membrane 20,translocase of outer mitochondrial membrane 20,,14,NC_056546.1,22019146,22021801,minus,5,
8240,Thunnus maccoyii,121911348,0,live,loxl4,,lysyl oxidase-like 4,lysyl oxidase homolog 4,,14,NC_056546.1,16651685,16673732,minus,14,
8240,Thunnus maccoyii,121911263,0,live,si:ch211-51a6.2,,neurotrypsin,neurotrypsin,,14,NC_056546.1,30672061,30705027,plus,15,
8240,Thunnus maccoyii,121910303,0,live,gucy2d,,"guanylate cyclase 2D, retinal",retinal guanylyl cyclase 1,,13,NC_056545.1,21474636,21485810,minus,18,
8240,Thunnus maccoyii,121910261,0,live,tmtops3b,,teleost multiple tissue opsin 3b,teleost multiple tissue opsin 3b,,13,NC_056545.1,15382095,15387235,plus,5,
8240,Thunnus maccoyii,121910118,0,live,crebrf,,creb3 regulatory factor,CREB3 regulatory factor,,13,NC_056545.1,15277283,15304522,minus,10,
8240,Thunnus maccoyii,121909865,0,live,xpo1a,,"exportin 1 (CRM1 homolog, yeast) a",exportin-1,,2,NC_056534.1,4034900,4057745,minus,25,
8240,Thunnus maccoyii,121909605,0,live,pcdh1a,,protocadherin 1a,protocadherin-1,,13,NC_056545.1,23722180,23945824,minus,18,
8240,Thunnus maccoyii,121909291,0,live,mep1bb,,meprin A subunit beta b,meprin A subunit beta,,12,NC_056544.1,17133904,17139525,minus,14,
8240,Thunnus maccoyii,121909288,0,live,phlpp1,,PH domain and leucine rich repeat protein phosphatase 1,PH domain leucine-rich repeat-containing protein phosphatase 1,,12,NC_056544.1,17086203,17133689,plus,17,
8240,Thunnus maccoyii,121909206,0,live,fbxw7,,F-box and WD repeat domain containing 7,F-box/WD repeat-containing protein 7,,2,NC_056534.1,13162781,13190336,plus,11,
8240,Thunnus maccoyii,121908510,0,live,fbxo36b,,F-box protein 36b,F-box only protein 36b,,12,NC_056544.1,10465209,10469196,minus,6,
8240,Thunnus maccoyii,121908445,0,live,fbxo10,,F-box protein 10,F-box only protein 10,,2,NC_056534.1,20008964,20016316,minus,11,
8240,Thunnus maccoyii,121907657,0,live,lamp1b,,lysosomal associated membrane protein 1b,lysosome-associated membrane glycoprotein 1b,,11,NC_056543.1,21827883,21834122,plus,6,
8240,Thunnus maccoyii,121907226,0,live,tnfaip6,,"tumor necrosis factor, alpha-induced protein 6",tumor necrosis factor-inducible gene 6 protein,,11,NC_056543.1,26517743,26526854,plus,6,
8240,Thunnus maccoyii,121906749,0,live,fbxl3a,,F-box and leucine-rich repeat protein 3a,F-box/LRR-repeat protein 3,,11,NC_056543.1,23525446,23532530,plus,5,
8240,Thunnus maccoyii,121906645,0,live,kcnh3,,"potassium voltage-gated channel, subfamily H (eag-related), member 3",potassium voltage-gated channel subfamily H member 3,,11,NC_056543.1,25631316,25765477,plus,15,
8240,Thunnus maccoyii,121906602,0,live,slitrk5b,,"SLIT and NTRK-like family, member 5b",SLIT and NTRK-like protein 5,,11,NC_056543.1,19591932,19598574,minus,2,
8240,Thunnus maccoyii,121906099,0,live,cyth2,,cytohesin 2,cytohesin-2,,10,NC_056542.1,15191991,15202212,minus,12,
8240,Thunnus maccoyii,121905990,0,live,tmem116,,transmembrane protein 116,transmembrane protein 116,,10,NC_056542.1,1461789,1479333,plus,11,
8240,Thunnus maccoyii,121905426,0,live,opn9,,opsin 9,opsin 9,,10,NC_056542.1,14238930,14243636,minus,8,
8240,Thunnus maccoyii,121904590,0,live,fbxo4,,F-box protein 4,F-box only protein 4,,9,NC_056541.1,14647658,14651497,minus,7,
8240,Thunnus maccoyii,121904497,0,live,si:ch211-225b11.4,,thyroid adenoma-associated protein homolog,thyroid adenoma-associated protein homolog,,9,NC_056541.1,19184617,19197180,plus,31,
8240,Thunnus maccoyii,121903899,0,live,thbs4a,,thrombospondin 4a,thrombospondin-4a,,9,NC_056541.1,20385959,20395392,minus,23,
8240,Thunnus maccoyii,121903240,0,live,fbxw8,,F-box and WD repeat domain containing 8,F-box/WD repeat-containing protein 8,,9,NC_056541.1,8428541,8450610,plus,11,
8240,Thunnus maccoyii,121903124,0,live,fbxo22,,F-box protein 22,F-box only protein 22,,1,NC_056533.1,15391811,15398538,plus,7,
8240,Thunnus maccoyii,121902589,0,live,lamp1a,,lysosomal associated membrane protein 1a,lysosome-associated membrane glycoprotein 1a,,1,NC_056533.1,26117268,26124669,minus,9,
8240,Thunnus maccoyii,121902019,0,live,cnga2a,,cyclic nucleotide gated channel subunit alpha 2a,cyclic nucleotide gated channel subunit alpha 2a,,8,NC_056540.1,7026656,7032588,plus,10,
8240,Thunnus maccoyii,121901911,0,live,brd8b,,bromodomain containing 8b,bromodomain-containing protein 8,,8,NC_056540.1,8740731,8756246,minus,18,
8240,Thunnus maccoyii,121901909,0,live,adrb2a,,"adrenoceptor beta 2, surface a","adrenoceptor beta 2, surface a",,8,NC_056540.1,10952091,10957821,minus,2,
8240,Thunnus maccoyii,121901851,0,live,phlpp2,,PH domain and leucine rich repeat protein phosphatase 2,PH domain leucine-rich repeat-containing protein phosphatase 2,,1,NC_056533.1,20894459,20935711,plus,19,
8240,Thunnus maccoyii,121901472,0,live,egf,,epidermal growth factor,pro-epidermal growth factor,,8,NC_056540.1,26174772,26193491,minus,22,
8240,Thunnus maccoyii,121901297,0,live,fbxo38,,F-box protein 38,F-box only protein 38,,8,NC_056540.1,6237,74203,plus,21,
8240,Thunnus maccoyii,121901294,0,live,si:ch211-159i8.4,,matrix-remodeling-associated protein 5,matrix-remodeling-associated protein 5,,8,NC_056540.1,7833328,7866242,plus,17,
8240,Thunnus maccoyii,121901005,0,live,hcn2b,,hyperpolarization activated cyclic nucleotide-gated potassium channel 2b,potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1,,7,NC_056539.1,11718301,11758676,plus,9,
8240,Thunnus maccoyii,121900923,0,live,lrrc40,,leucine rich repeat containing 40,leucine-rich repeat-containing protein 40,,7,NC_056539.1,451949,467702,minus,15,
8240,Thunnus maccoyii,121900124,0,live,fbxl5,,F-box and leucine-rich repeat protein 5,F-box/LRR-repeat protein 5,,7,NC_056539.1,8307594,8315107,minus,11,
8240,Thunnus maccoyii,121899341,0,live,hepacama,,hepatic and glial cell adhesion molecule a,hepatic and glial cell adhesion molecule a,,6,NC_056538.1,18402591,18409309,minus,7,
8240,Thunnus maccoyii,121899050,0,live,fbxo36a,,F-box protein 36a,F-box only protein 36a,,6,NC_056538.1,14036398,14038477,plus,4,
8240,Thunnus maccoyii,121898974,0,live,tmprss5,,transmembrane serine protease 5,transmembrane protease serine 5,,6,NC_056538.1,22830374,22842637,plus,15,
8240,Thunnus maccoyii,121898957,0,live,slitrk3a,,"SLIT and NTRK-like family, member 3a",SLIT and NTRK-like protein 3,,6,NC_056538.1,12955353,12961494,minus,3,
8240,Thunnus maccoyii,121898833,0,live,gucy2f,,"guanylate cyclase 2F, retinal",retinal guanylyl cyclase 2,,6,NC_056538.1,9900952,9911452,minus,19,
8240,Thunnus maccoyii,121898815,0,live,si:cabz01090165.1,,uncharacterized LOC121898815,leucine-rich repeat and fibronectin type III domain-containing protein 1-like protein,,6,NC_056538.1,31556751,31631625,plus,12,
8240,Thunnus maccoyii,121898477,0,live,fbxo46,,F-box protein 46,F-box only protein 46,,6,NC_056538.1,7688427,7701971,minus,3,
8240,Thunnus maccoyii,121897703,0,live,chid1,,chitinase domain containing 1,chitinase domain-containing protein 1,,5,NC_056537.1,15536204,15541593,minus,12,
8240,Thunnus maccoyii,121897530,0,live,lrrc29,,F-box and leucine rich repeat protein,F-box/LRR-repeat protein 20|leucine rich repeat containing 29,,5,NC_056537.1,27076388,27084043,minus,11,
8240,Thunnus maccoyii,121897052,0,live,hsp90b1,,"heat shock protein 90, beta (grp94), member 1",endoplasmin,,5,NC_056537.1,13331114,13350916,plus,28,
8240,Thunnus maccoyii,121896675,0,live,cd44b,,CD44 molecule (Indian blood group) b,CD44 antigen,,5,NC_056537.1,22589941,22602781,plus,8,
8240,Thunnus maccoyii,121896365,0,live,parapinopsina,,parapinopsin a,parapinopsin a,,4,NC_056536.1,19389478,19393144,plus,6,
8240,Thunnus maccoyii,121896083,0,live,si:ch211-150o23.3,,uncharacterized si:ch211-150o23.3,uncharacterized protein si:ch211-150o23.3,,4,NC_056536.1,15301864,15309162,plus,8,
8240,Thunnus maccoyii,121895685,0,live,ankrd52a,,ankyrin repeat domain 52a,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C,,4,NC_056536.1,26558603,26571751,minus,28,
8240,Thunnus maccoyii,121895643,0,live,rnf41,,ring finger protein 41,E3 ubiquitin-protein ligase NRDP1,,4,NC_056536.1,26541646,26546209,minus,7,
8240,Thunnus maccoyii,121895630,0,live,elapor1,,endosome-lysosome associated apoptosis and autophagy regulator 1,endosome/lysosome-associated apoptosis and autophagy regulator 1,,4,NC_056536.1,15895451,15906397,minus,22,
8240,Thunnus maccoyii,121895459,0,live,kcna2b,,"potassium voltage-gated channel, shaker-related subfamily, member 2b",potassium voltage-gated channel subfamily A member 2b,,4,NC_056536.1,18453697,18460377,minus,2,
8240,Thunnus maccoyii,121894825,0,live,loxl2a,,lysyl oxidase-like 2a,lysyl oxidase homolog 2A,,3,NC_056535.1,11721507,11754052,minus,14,
8240,Thunnus maccoyii,121894396,0,live,lrrc38b,,leucine rich repeat containing 38b,leucine-rich repeat-containing protein 38,,3,NC_056535.1,27641360,27656710,plus,2,
8240,Thunnus maccoyii,121894344,0,live,lrig2,,leucine-rich repeats and immunoglobulin-like domains 2,leucine-rich repeats and immunoglobulin-like domains protein 2,,3,NC_056535.1,26867662,26883700,plus,18,
8240,Thunnus maccoyii,121893908,0,live,prkar2ab,,"protein kinase, cAMP-dependent, regulatory, type II, alpha, B","protein kinase, cAMP-dependent, regulatory, type II, alpha, B",,3,NC_056535.1,17747539,17751999,minus,7,
