"","Term","Ontology","ratio","pvalue","p.adjust","qvalue","ID","GeneRatio","BgRatio","Count","geneID"
"6636","chemical synaptic transmission, postsynaptic","Biological Process",0.86427029279194,0.783715489303863,0.999999959859495,0.879625716955649,"GO:0099565","16/3106","85/14261",16,"drd2a/chrng/grm5a/LOC121912251/chrnb1/LOC121907117/chrne/LOC121905968/chrnb3a/p2rx5/chrna6/LOC121913129/LOC121894610/LOC121912252/LOC121911599/chrnd"
"6637","deubiquitinase activity","Molecular Function",0.86427029279194,0.783715489303863,0.999999959859495,0.879625716955649,"GO:0101005","16/3106","85/14261",16,"otub1b/usp28/otud7a/mindy2/senp3b/uchl5/josd2/usp37/uchl3/mysm1/usp16/ufd1l/josd1/cops5/kat2a/usp14"
"6638","positive regulation of lymphocyte mediated immunity","Biological Process",0.857068040352007,0.783853073555383,0.999999959859495,0.879625716955649,"GO:0002708","14/3106","75/14261",14,"LOC121909219/hspa8b/lamp1a/si:ch73-22o12.1/tgfb1a/pnp5a/zbtb1/malt1/pvrl2l/LOC121909299/stx7l/LOC121912553/fadd/hspd1"
"6639","regulation of receptor signaling pathway via STAT","Biological Process",0.894435570868282,0.784178480475726,0.999999959859495,0.879625716955649,"GO:1904892","30/3106","154/14261",30,"dcn/tnfrsf1a/ccnd2a/aspn/cav1/stat3/ghra/LOC121881849/lrrc15/flrt3/bgnb/cdk4/si:dkey-87k14.1/her6/parp14rs1/ptger4b/ptpn2a/cdk6/hmga2/igf1/leprotl1/supt5h/igf2bp2a/kitb/hcls1/inpp5f/LOC121912695/LOC121892375/LOC121903818/notch1a"
"6640","P-body","Cellular Component",0.869956281560308,0.784388634384163,0.999999959859495,0.879625716955649,"GO:0000932","18/3106","95/14261",18,"ajuba/LOC121882850/limd1a/kif5ab/LOC121913310/caprin1a/lsm1/eif4eb/LOC121898740/lsm4/LOC121908274/polr2d/dcps/psma6a/samd4a/rc3h1b/LOC121902315/stau2"
"6641","positive regulation of response to DNA damage stimulus","Biological Process",0.869956281560308,0.784388634384163,0.999999959859495,0.879625716955649,"GO:2001022","18/3106","95/14261",18,"LOC121909219/skila/LOC121884395/egfra/hmgb1b/cdkn2a/b/tmem161a/eya1/ankle1/LOC121891252/pla2r1/pnp5a/hmga2/parp1/npas2/LOC121892176/nsmce4a/rps3"
"6642","nucleoside diphosphate kinase activity","Molecular Function",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0004550","3/3106","18/14261",3,"pck1/cmpk/nme7"
"6643","integral component of peroxisomal membrane","Cellular Component",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0005779","3/3106","18/14261",3,"fis1/LOC121901711/far1"
"6644","G protein-coupled amine receptor activity","Molecular Function",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0008227","3/3106","18/14261",3,"drd2a/adra1d/adra1ab"
"6645","pyrimidine deoxyribonucleotide metabolic process","Biological Process",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0009219","3/3106","18/14261",3,"cmpk/neil1/ogg1"
"6646","regulation of triglyceride catabolic process","Biological Process",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0010896","3/3106","18/14261",3,"plin2/ldlrb/foxo3b"
"6647","monoamine transport","Biological Process",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0015844","3/3106","18/14261",3,"xbp1/syk/LOC121893682"
"6648","synaptic target inhibition","Biological Process",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0016201","3/3106","18/14261",3,"dvl2/LOC121908245/sulf1"
"6649","contractile actin filament bundle assembly","Biological Process",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0030038","3/3106","18/14261",3,"elna/LOC121911622/tnfaip1"
"6650","male sex determination","Biological Process",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0030238","3/3106","18/14261",3,"LOC121887119/ar/ppm1e"
"6651","nuclear body organization","Biological Process",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0030575","3/3106","18/14261",3,"wrap53/hipk2/parp1"
"6652","intrinsic component of the cytoplasmic side of the plasma membrane","Cellular Component",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0031235","3/3106","18/14261",3,"palm1a/sptb/rasal2"
"6653","guanyl-nucleotide exchange factor complex","Cellular Component",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0032045","3/3106","18/14261",3,"LOC121911895/rgp1/LOC121896205"
"6654","positive regulation of phosphoprotein phosphatase activity","Biological Process",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0032516","3/3106","18/14261",3,"LOC121910427/calm3a/LOC121882009"
"6655","proton-transporting two-sector ATPase complex, proton-transporting domain","Cellular Component",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0033177","3/3106","18/14261",3,"atp6v0b/atp5mf/atp5l"
"6656","anterior head segmentation","Biological Process",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0035288","3/3106","18/14261",3,"sp5a/LOC121911964/LOC121912203"
"6657","histone H2A monoubiquitination","Biological Process",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0035518","3/3106","18/14261",3,"pcgf5b/bcor/skp1"
"6658","stress fiber assembly","Biological Process",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0043149","3/3106","18/14261",3,"elna/LOC121911622/tnfaip1"
"6659","metaphase/anaphase transition of cell cycle","Biological Process",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0044784","3/3106","18/14261",3,"dlc1/stard13b/slka"
"6660","mast cell activation","Biological Process",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0045576","3/3106","18/14261",3,"ndrg1a/serpine1/kitb"
"6661","regulation of RNA polymerase II transcription preinitiation complex assembly","Biological Process",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0045898","3/3106","18/14261",3,"tp53/hmgb1b/LOC121882007"
"6662","negative regulation of compound eye retinal cell programmed cell death","Biological Process",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0046673","3/3106","18/14261",3,"egfra/LOC121882030/LOC121892375"
"6663","negative regulation of neurotransmitter secretion","Biological Process",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0046929","3/3106","18/14261",3,"pnkd/gfi1aa/LOC121893682"
"6664","retinoic acid receptor signaling pathway","Biological Process",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0048384","3/3106","18/14261",3,"LOC121909162/aldh1a2/snw1"
"6665","anterograde synaptic vesicle transport","Biological Process",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0048490","3/3106","18/14261",3,"LOC121900169/trim46a/bloc1s2"
"6666","establishment of meiotic spindle localization","Biological Process",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0051295","3/3106","18/14261",3,"kif5ab/LOC121908635/LOC121911907"
"6667","HMG box domain binding","Molecular Function",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0071837","3/3106","18/14261",3,"hivep1/LOC121909214/meox1"
"6668","nephric duct development","Biological Process",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0072176","3/3106","18/14261",3,"epha4l/osr1/bmp4"
"6669","seminiferous tubule development","Biological Process",0.765239321742863,0.785405535411709,0.999999959859495,0.879625716955649,"GO:0072520","3/3106","18/14261",3,"ing2/inhbb/ar"
"6670",NA,NA,0.874559224848987,0.785629833767779,0.999999959859495,0.879625716955649,"GO:0015238","20/3106","105/14261",20,"dtna/snta1/slc1a3a/si:dkey-251i10.1/LOC121905827/LOC121908823/slc25a5/ralbp1/slc25a4/slc6a9/LOC121900424/slc52a3/slc15a2/slc25a1b/slc26a6/si:ch211-117c9.5/LOC121896308/LOC121908406/slc38a3b/slc15a4"
"6671","male mating behavior","Biological Process",0.874559224848987,0.785629833767779,0.999999959859495,0.879625716955649,"GO:0060179","20/3106","105/14261",20,"scd/hexb/camk2b1/LOC121882623/psph/calcrla/LOC121884384/rcan3/LOC121894132/LOC121881997/tfap2c/LOC121891899/grnb/ar/LOC121901890/LOC121898877/arid3a/scdb/nono/ptenb"
"6672",NA,NA,0.84176325391715,0.786466096931891,0.999999959859495,0.879625716955649,"GO:0035327","11/3106","60/14261",11,"pelp1/paf1/LOC121881309/LOC121910777/exosc5/LOC121909257/wdr61/tada2a/LOC121909258/stag2b/srsf4"
"6673","regulation of synaptic vesicle transport","Biological Process",0.84176325391715,0.786466096931891,0.999999959859495,0.879625716955649,"GO:1902803","11/3106","60/14261",11,"LOC121908502/calm3a/LOC121913501/map2/picalmb/LOC121882009/pink1/LOC121913129/LOC121893682/LOC121903708/napab"
"6674","positive regulation of anion transport","Biological Process",0.84176325391715,0.786466096931891,0.999999959859495,0.879625716955649,"GO:1903793","11/3106","60/14261",11,"arl6ip1/atp8a1/atp8a2/nr3c1/dpysl2a/pla2r1/tnfrsf11a/avpr1aa/dpysl2b/LOC121911294/slc38a3b"
"6675","single-stranded DNA binding","Molecular Function",0.878361656261374,0.787276434847409,0.999999959859495,0.879625716955649,"GO:0003697","22/3106","115/14261",22,"ssbp4/ncl/fasn/hmgb1b/ybx1/LOC121912560/hdlbpb/spen/hnrnpa1b/polr2h/rpa1/tdp1/rad51ap1/ssbp3b/ighmbp2/alyref/rad23b/stn1/nup35/nabp1a/hspd1/lonp1"
"6676","mitotic DNA damage checkpoint signaling","Biological Process",0.878361656261374,0.787276434847409,0.999999959859495,0.879625716955649,"GO:0044773","22/3106","115/14261",22,"tp53/LOC121894026/prmt1/cnot6l/LOC121896516/gadd45ab/tp63/LOC121891252/men1/LOC121913310/gadd45aa/cdkn1a/nop53/plk2b/hmga2/LOC121894643/mre11a/znf830/arid3a/LOC121896849/ier3/taok3a"
"6677","cytoplasmic side of plasma membrane","Cellular Component",0.914700126770766,0.787613785839697,0.999999959859495,0.879625716955649,"GO:0009898","51/3106","256/14261",51,"palm1a/dtna/dab2/cdk16/gng12a/LOC121894507/cav1/LOC121896445/fermt2/stk26/abl1/LOC121887004/mcf2la/LOC121884384/sptb/LOC121898843/LOC121896391/esyt2b/syk/LOC121896089/acap1/LOC121887862/LOC121900072/tec/snx18a/ptpn22/ryr1b/grapa/rem1/frmd6/rasal2/ptk2aa/LOC121909227/pgm5/LOC121894742/snx9b/ikbkb/exoc1/acp1/kitb/pdcd10a/abl2/LOC121907944/LOC121903708/LOC121898374/birc2/LOC121906882/jupa/ptenb/gnb2/esyt2a"
"6678","nucleoside bisphosphate metabolic process","Biological Process",0.880025220004293,0.788215133707006,0.999999959859495,0.879625716955649,"GO:0033865","23/3106","120/14261",23,"acsl4a/scd/fasn/acot11b/acsl3a/acacb/sucla2/acsbg2/far1/acsl3b/kynu/acaca/pdha1b/LOC121887815/bckdha/mccc2/papss1/acaa2/scdb/LOC121904377/dbi/hsd17b10/pdha1a"
"6679","ribonucleoside bisphosphate metabolic process","Biological Process",0.880025220004293,0.788215133707006,0.999999959859495,0.879625716955649,"GO:0033875","23/3106","120/14261",23,"acsl4a/scd/fasn/acot11b/acsl3a/acacb/sucla2/acsbg2/far1/acsl3b/kynu/acaca/pdha1b/LOC121887815/bckdha/mccc2/papss1/acaa2/scdb/LOC121904377/dbi/hsd17b10/pdha1a"
"6680","purine nucleoside bisphosphate metabolic process","Biological Process",0.880025220004293,0.788215133707006,0.999999959859495,0.879625716955649,"GO:0034032","23/3106","120/14261",23,"acsl4a/scd/fasn/acot11b/acsl3a/acacb/sucla2/acsbg2/far1/acsl3b/kynu/acaca/pdha1b/LOC121887815/bckdha/mccc2/papss1/acaa2/scdb/LOC121904377/dbi/hsd17b10/pdha1a"
"6681","positive regulation of cytokinesis","Biological Process",0.834806532810396,0.788311039686089,0.999999959859495,0.879625716955649,"GO:0032467","10/3106","55/14261",10,"LOC121908475/drd2a/spast/LOC121900198/aurkb/LOC121908160/LOC121905206/svila/LOC121913056/LOC121900032"
"6682","Golgi-associated vesicle","Cellular Component",0.896552578136609,0.78859786073066,0.999999959859495,0.879625716955649,"GO:0005798","33/3106","169/14261",33,"dab2/pcsk9/ctsz/stk26/furina/ctsc/copz1/LOC121889734/LOC121896213/bace1/cope/LOC121900198/ccdc115/LOC121894217/sar1ab/LOC121889732/LOC121901058/LOC121908160/tgfa/LOC121891043/mapk8ip3/LOC121889128/LOC121889735/tmem199/tex261/sec23a/LOC121912553/LOC121900032/yipf5/synrg/srebf2/pef1/sec23b"
"6683","cyclin-dependent protein serine/threonine kinase activity","Molecular Function",0.791626884561583,0.788976553511921,0.999999959859495,0.879625716955649,"GO:0004693","5/3106","29/14261",5,"cdk4/cdkn1a/cdk11b/cdk6/LOC121912695"
"6684","NLS-bearing protein import into nucleus","Biological Process",0.791626884561583,0.788976553511921,0.999999959859495,0.879625716955649,"GO:0006607","5/3106","29/14261",5,"LOC121886572/hsp90aa1.1/tnpo1/rcc1/nup35"
"6685","histone monoubiquitination","Biological Process",0.791626884561583,0.788976553511921,0.999999959859495,0.879625716955649,"GO:0010390","5/3106","29/14261",5,"paf1/pcgf5b/bcor/skp1/LOC121905171"
"6686","early endosome to late endosome transport","Biological Process",0.791626884561583,0.788976553511921,0.999999959859495,0.879625716955649,"GO:0045022","5/3106","29/14261",5,"emp2/hook2/pik3c3/LOC121913501/flna"
"6687","pronucleus","Cellular Component",0.791626884561583,0.788976553511921,0.999999959859495,0.879625716955649,"GO:0045120","5/3106","29/14261",5,"wasf1/LOC121898580/mad2l1/LOC121889408/LOC121908128"
"6688","SAGA-type complex","Cellular Component",0.791626884561583,0.788976553511921,0.999999959859495,0.879625716955649,"GO:0070461","5/3106","29/14261",5,"taf6l/tada2a/supt7l/ak6/kat2a"
"6689","cyclin-dependent protein kinase activity","Molecular Function",0.791626884561583,0.788976553511921,0.999999959859495,0.879625716955649,"GO:0097472","5/3106","29/14261",5,"cdk4/cdkn1a/cdk11b/cdk6/LOC121912695"
"6690","positive regulation of cell cycle G2/M phase transition","Biological Process",0.791626884561583,0.788976553511921,0.999999959859495,0.879625716955649,"GO:1902751","5/3106","29/14261",5,"rcc2/cdk4/LOC121900498/pbx1a/smarcd3b"
"6691","retina development in camera-type eye","Biological Process",0.905042659368963,0.790255264168704,0.999999959859495,0.879625716955649,"GO:0060041","41/3106","208/14261",41,"pdgfra/fzd4/bmpr1ba/bmpr1bb/fjx1/LOC121910427/actl6a/dio3a/atp8a2/LOC121884818/bves/hif1aa/ache/nr2e3/sdk2b/hipk2/tgif1/ehd4/irx5a/atp2b2/LOC121887119/lrp5/arhgef15b/lamc3/mab21l2/dla/rp2/atoh7/LOC121906032/bmp4/hipk1a/uchl3/hps1/ift172/cnga3a/ehd3/musk/alcama/chd7/smarca4a/smarcd3b"
"6692","peroxisomal matrix","Cellular Component",0.826458467482292,0.790865289238497,0.999999959859495,0.879625716955649,"GO:0005782","9/3106","50/14261",9,"phyh/idh1/crata/far1/grhpra/cat/zgc:154046/prdx5/hspd1"
"6693","cell-cell recognition","Biological Process",0.826458467482292,0.790865289238497,0.999999959859495,0.879625716955649,"GO:0009988","9/3106","50/14261",9,"cct7/LOC121884840/aldoab/b4galt1l/epha4l/LOC121884280/clgn/LOC121902237/LOC121907944"
"6694","microbody lumen","Cellular Component",0.826458467482292,0.790865289238497,0.999999959859495,0.879625716955649,"GO:0031907","9/3106","50/14261",9,"phyh/idh1/crata/far1/grhpra/cat/zgc:154046/prdx5/hspd1"
"6695","positive regulation of chemokine production","Biological Process",0.826458467482292,0.790865289238497,0.999999959859495,0.879625716955649,"GO:0032722","9/3106","50/14261",9,"LOC121910722/postnb/LOC121905341/hmgb1b/hif1aa/selenok/tlr3/mcoln2/LOC121898195"
"6696","regulation of extrinsic apoptotic signaling pathway in absence of ligand","Biological Process",0.826458467482292,0.790865289238497,0.999999959859495,0.879625716955649,"GO:2001239","9/3106","50/14261",9,"srpx/fgfr1a/ctnna1/eya1/LOC121909022/inhbaa/snai2/mcl1b/mapk7"
"6697","regulation of cytokine-mediated signaling pathway","Biological Process",0.886622110708973,0.79367388121456,0.999999959859495,0.879625716955649,"GO:0001959","28/3106","145/14261",28,"ptprfa/tnfrsf1a/gas6/abce1/angpt1/cav1/LOC121905749/pparg/LOC121899214/f2rl1.2/LOC121909664/gps2/hif1aa/elf1/syk/parp14rs1/gfi1aa/hipk1a/ptpn2a/ikbkb/LOC121893787/supt5h/crebrf/irf3/fadd/LOC121893682/birc2/nr1h3"
"6698","mRNA polyadenylation","Biological Process",0.816255276525721,0.794338239748182,0.999999959859495,0.879625716955649,"GO:0006378","8/3106","45/14261",8,"nanos1/LOC121906115/paf1/LOC121894407/cstf2/pabpn1/wdr33/ints11"
"6699","O-acyltransferase activity","Molecular Function",0.816255276525721,0.794338239748182,0.999999959859495,0.879625716955649,"GO:0008374","8/3106","45/14261",8,"soat1/pla2g15/mboat2a/crata/cpt1ab/lcat/zgc:154046/LOC121904377"
"6700","negative regulation of macroautophagy","Biological Process",0.816255276525721,0.794338239748182,0.999999959859495,0.879625716955649,"GO:0016242","8/3106","45/14261",8,"tp53/phf23b/pink1/npc1/qsox1/pik3ca/epg5/tsc2"
"6701","TOR signaling","Biological Process",0.816255276525721,0.794338239748182,0.999999959859495,0.879625716955649,"GO:0031929","8/3106","45/14261",8,"LOC121903950/flcn/ruvbl1/card11/pink1/crebrf/sh2b1/tsc2"
